accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.8241891860961914,0.90926194190979,0.3870702385902405,0.375214159488678,0.8321722745895386,0.8809594511985779,0.9156310558319092,0.3117167055606842,0.5568000078201294,0.7357293963432312,9.999999747378752e-05,head
0.9123812913894653,0.9678325653076172,0.23222710192203522,0.5712003111839294,0.9056364893913269,0.9043529629707336,0.9313328862190247,0.2612210810184479,0.6334519386291504,0.7526426911354065,9.999999747378752e-05,head
0.9304783940315247,0.9787317514419556,0.18825751543045044,0.631136953830719,0.9281190633773804,0.9002072811126709,0.9366704821586609,0.293047159910202,0.6089743375778198,0.8033826351165771,9.999999747378752e-05,head
0.942340075969696,0.984764575958252,0.1604936122894287,0.6751866340637207,0.9452185034751892,0.9120520949363708,0.9409406185150146,0.26133689284324646,0.6527777910232544,0.7949259877204895,9.999999747378752e-05,head
0.9504747986793518,0.9886596202850342,0.13995620608329773,0.7085486054420471,0.9553514719009399,0.9153094291687012,0.9414246678352356,0.26491281390190125,0.665486752986908,0.7949259877204895,9.999999747378752e-05,head
0.953771710395813,0.9906507134437561,0.12858860194683075,0.7229117155075073,0.9591513872146606,0.9156055450439453,0.9432779550552368,0.263766884803772,0.6604095697402954,0.8181818127632141,4.999999873689376e-05,head
0.9578570127487183,0.9921220541000366,0.11966002732515335,0.7412366271018982,0.9642178416252136,0.9191589951515198,0.9443838596343994,0.25388720631599426,0.6754385828971863,0.8139534592628479,4.999999873689376e-05,head
0.9600071907043457,0.9929985404014587,0.11301009356975555,0.7507367134094238,0.9680177569389343,0.9218240976333618,0.944694995880127,0.24835683405399323,0.6869409680366516,0.8118393421173096,4.999999873689376e-05,head
0.9620497822761536,0.9937465786933899,0.1079547330737114,0.7613947987556458,0.9680177569389343,0.9164939522743225,0.9453246593475342,0.2659628093242645,0.6626916527748108,0.8224101662635803,4.999999873689376e-05,head
0.9634832739830017,0.9943105578422546,0.10305948555469513,0.7670412063598633,0.9727675914764404,0.9206396341323853,0.9440038204193115,0.2575926184654236,0.6807760000228882,0.816067636013031,4.999999873689376e-05,head
0.9662784337997437,0.9947800636291504,0.09879567474126816,0.7812737822532654,0.9749841690063477,0.9179745316505432,0.944739818572998,0.2660442590713501,0.668384850025177,0.8224101662635803,4.999999873689376e-05,head
0.9663859605789185,0.9952940344810486,0.09475477039813995,0.7807283997535706,0.9775174260139465,0.9209357500076294,0.9442330598831177,0.2465009093284607,0.6832740306854248,0.8118393421173096,2.499999936844688e-05,head
0.9682135581970215,0.9955915808677673,0.09224755316972733,0.7919773459434509,0.9753008484840393,0.9233047366142273,0.9435946345329285,0.24562203884124756,0.6917562484741211,0.816067636013031,2.499999936844688e-05,head
0.9686436057090759,0.9957169890403748,0.09032466262578964,0.7924673557281494,0.9794173240661621,0.9241930842399597,0.9435909986495972,0.24488116800785065,0.6969146728515625,0.8118393421173096,2.499999936844688e-05,head
0.9693603515625,0.9959579110145569,0.0885053500533104,0.7976221442222595,0.9772007465362549,0.9244892001152039,0.9432590007781982,0.243404358625412,0.6989051103591919,0.8097251653671265,2.499999936844688e-05,head
0.9705429077148438,0.99611896276474,0.08665639907121658,0.8027475476264954,0.9806839823722839,0.924785315990448,0.9429441094398499,0.2476479709148407,0.6987295746803284,0.8139534592628479,2.499999936844688e-05,head
0.971187949180603,0.9962994456291199,0.08462763577699661,0.8065103888511658,0.9806839823722839,0.9241930842399597,0.9430602192878723,0.24860796332359314,0.6954954862594604,0.816067636013031,2.499999936844688e-05,head
0.9719405174255371,0.9964959025382996,0.0830136388540268,0.809971272945404,0.9825839400291443,0.9206396341323853,0.9433383345603943,0.25820547342300415,0.6795096397399902,0.8202959895133972,2.499999936844688e-05,head
0.9721196889877319,0.9965487122535706,0.08211475610733032,0.8121721148490906,0.9803673028945923,0.9238969683647156,0.9433158040046692,0.2520430386066437,0.6914893388748169,0.8245242834091187,1.249999968422344e-05,head
0.972979724407196,0.9966475963592529,0.08106423914432526,0.8166490793228149,0.9816339612007141,0.9233047366142273,0.9434592127799988,0.25268054008483887,0.6890459656715393,0.8245242834091187,1.249999968422344e-05,head
0.9731230735778809,0.9968249201774597,0.07967140525579453,0.8161764740943909,0.984167218208313,0.9238969683647156,0.9426448941230774,0.2484283596277237,0.6935483813285828,0.8181818127632141,1.249999968422344e-05,head
0.9732306003570557,0.996757984161377,0.07985661923885345,0.817822277545929,0.9822672605514526,0.9236008524894714,0.9424610733985901,0.24830028414726257,0.6929982304573059,0.816067636013031,6.24999984211172e-06,head
0.8981186151504517,0.9350146651268005,0.34782660007476807,0.5319019556045532,0.8315389752388,0.8711874485015869,0.9214075207710266,0.3652705252170563,0.5258855819702148,0.816067636013031,9.999999747378752e-06,fine_tuning
0.8974019289016724,0.9584752321243286,0.2663317024707794,0.5275340676307678,0.8948701620101929,0.8777021169662476,0.9248543977737427,0.34936341643333435,0.5413222908973694,0.830866813659668,9.999999747378752e-06,fine_tuning
0.902311384677887,0.9632439017295837,0.2499568909406662,0.5411428809165955,0.899619996547699,0.8744447827339172,0.9274624586105347,0.3456069231033325,0.5332428812980652,0.830866813659668,9.999999747378752e-06,fine_tuning
0.9127755165100098,0.9683973789215088,0.23001715540885925,0.5723132491111755,0.9072197675704956,0.8779982328414917,0.929430365562439,0.3423837423324585,0.5409395694732666,0.8520084619522095,4.999999873689376e-06,fine_tuning
0.9129546880722046,0.9682635068893433,0.2303006947040558,0.5727980732917786,0.9081697463989258,0.8768137693405151,0.9306722283363342,0.3390572965145111,0.5378485918045044,0.8562368154525757,4.999999873689376e-06,fine_tuning
0.9184733629226685,0.9708360433578491,0.22004297375679016,0.5896082520484924,0.9198859930038452,0.8830322623252869,0.9307527542114258,0.3267681896686554,0.5532786846160889,0.8562368154525757,4.999999873689376e-06,fine_tuning
0.9210894107818604,0.9711342453956604,0.21953615546226501,0.5995004177093506,0.9119696021080017,0.8797749280929565,0.9328261017799377,0.3348865807056427,0.5448460578918457,0.8604651093482971,2.499999936844688e-06,fine_tuning
