accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.81891930103302,0.8944913148880005,0.41733041405677795,0.38107845187187195,0.8139880895614624,0.8812121152877808,0.9451751112937927,0.2898313105106354,0.39763113856315613,0.8671586513519287,9.999999747378752e-05,head
0.9072617888450623,0.9630566835403442,0.24723049998283386,0.5718309879302979,0.90625,0.9130303263664246,0.9584039449691772,0.22891011834144592,0.48373982310295105,0.8782287836074829,9.999999747378752e-05,head
0.9255950450897217,0.9759810566902161,0.19992780685424805,0.6296145915985107,0.9238095283508301,0.9363636374473572,0.9622846245765686,0.18070340156555176,0.5756824016571045,0.8560885787010193,9.999999747378752e-05,head
0.9370309710502625,0.9825683832168579,0.17123521864414215,0.6702172756195068,0.9363095164299011,0.9342424273490906,0.9642313718795776,0.17504285275936127,0.5655339956283569,0.8597785830497742,9.999999747378752e-05,head
0.9454292058944702,0.9865025281906128,0.15184569358825684,0.7022732496261597,0.9470238089561462,0.9312121272087097,0.9668871164321899,0.17191778123378754,0.5511627793312073,0.8745387196540833,9.999999747378752e-05,head
0.9517546892166138,0.9895110726356506,0.13513121008872986,0.7282016277313232,0.9544642567634583,0.9281818270683289,0.9675711393356323,0.18499311804771423,0.5369565486907959,0.9114391207695007,9.999999747378752e-05,head
0.9560788869857788,0.9914982318878174,0.12333835661411285,0.7463583946228027,0.9607142806053162,0.9554545283317566,0.9645298719406128,0.13372687995433807,0.6834319233894348,0.8523985147476196,9.999999747378752e-05,head
0.9603673815727234,0.9930864572525024,0.11221066862344742,0.7641398906707764,0.9690476059913635,0.9493939280509949,0.9638763070106506,0.14343971014022827,0.644444465637207,0.8560885787010193,9.999999747378752e-05,head
0.9627975225448608,0.9939510226249695,0.10457117110490799,0.7753502726554871,0.9717261791229248,0.9457575678825378,0.9672391414642334,0.1451333612203598,0.6179487109184265,0.8892989158630371,9.999999747378752e-05,head
0.9643341898918152,0.9949599504470825,0.09706254303455353,0.7822657823562622,0.9741071462631226,0.9512121081352234,0.967617392539978,0.14165522158145905,0.646276593208313,0.8966789841651917,9.999999747378752e-05,head
0.9686941504478455,0.9956889152526855,0.09094925969839096,0.8033707737922668,0.9788690209388733,0.9590908885002136,0.9620299339294434,0.12582018971443176,0.7111801505088806,0.8450184464454651,4.999999873689376e-05,head
0.9699807167053223,0.996243417263031,0.08681283891201019,0.8103448152542114,0.9791666865348816,0.9536363482475281,0.9664218425750732,0.1356574147939682,0.6648044586181641,0.8782287836074829,4.999999873689376e-05,head
0.9714816808700562,0.9964896440505981,0.08362266421318054,0.8169223070144653,0.9827380776405334,0.9527272582054138,0.9667147397994995,0.13656239211559296,0.6592797636985779,0.8782287836074829,4.999999873689376e-05,head
0.9721249341964722,0.9967038035392761,0.08095432817935944,0.819940447807312,0.9839285612106323,0.9527272582054138,0.9674000144004822,0.1372755467891693,0.6566757559776306,0.8892989158630371,4.999999873689376e-05,head
0.9729111790657043,0.9969948530197144,0.07856297492980957,0.8228287696838379,0.9869047403335571,0.9593939185142517,0.9641820192337036,0.12727788090705872,0.7044776082038879,0.8708487153053284,2.499999936844688e-05,head
0.973733127117157,0.9971237182617188,0.07716318964958191,0.8285356760025024,0.9851190447807312,0.9587878584861755,0.9638190865516663,0.1272985339164734,0.7002967596054077,0.8708487153053284,2.499999936844688e-05,head
0.9736616611480713,0.9971925020217896,0.07605873793363571,0.8271389603614807,0.9869047403335571,0.960606038570404,0.9640272259712219,0.1255372315645218,0.712990939617157,0.8708487153053284,2.499999936844688e-05,head
0.9744121432304382,0.9973222017288208,0.07456772029399872,0.8318272829055786,0.9863095283508301,0.9596969485282898,0.9646784663200378,0.12788739800453186,0.7041420340538025,0.8782287836074829,2.499999936844688e-05,head
0.9747337698936462,0.997416615486145,0.0734248161315918,0.8343836665153503,0.9851190447807312,0.9590908885002136,0.9646393656730652,0.12535901367664337,0.703592836856842,0.8671586513519287,2.499999936844688e-05,head
0.9753413200378418,0.9974701404571533,0.07235748320817947,0.8374620676040649,0.9860119223594666,0.9557575583457947,0.9650024175643921,0.13082346320152283,0.6770538091659546,0.8819188475608826,2.499999936844688e-05,head
