accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.8367922902107239,0.9112809896469116,0.3825833201408386,0.4055800437927246,0.8274415731430054,0.8664406538009644,0.9101921916007996,0.3265521228313446,0.4073394536972046,0.7576791644096375,9.999999747378752e-05,head
0.914619505405426,0.9663784503936768,0.23420318961143494,0.5892059803009033,0.9092270731925964,0.8816949129104614,0.9218382835388184,0.27539411187171936,0.44142258167266846,0.7201365232467651,9.999999747378752e-05,head
0.9334321618080139,0.9784124493598938,0.18831901252269745,0.6522650718688965,0.9316956400871277,0.8667796850204468,0.9250238537788391,0.30441516637802124,0.40875911712646484,0.76450514793396,9.999999747378752e-05,head
0.9423620104789734,0.9844337105751038,0.16138142347335815,0.6865835189819336,0.9397842884063721,0.8833898305892944,0.923767626285553,0.25004103779792786,0.44243791699409485,0.6689419746398926,9.999999747378752e-05,head
0.9499152898788452,0.9881649017333984,0.14230293035507202,0.7178206443786621,0.9472737908363342,0.8847457766532898,0.9279409646987915,0.24768424034118652,0.44989338517189026,0.7201365232467651,9.999999747378752e-05,head
0.9554567337036133,0.9910486936569214,0.12602485716342926,0.7415076494216919,0.9547633528709412,0.8874576091766357,0.9268614053726196,0.24649447202682495,0.45695364475250244,0.7064846158027649,9.999999747378752e-05,head
0.9607157707214355,0.992815375328064,0.1140957772731781,0.764314591884613,0.9637507200241089,0.8949152827262878,0.9269673228263855,0.23277223110198975,0.48009368777275085,0.6996586918830872,9.999999747378752e-05,head
0.9634688496589661,0.994261622428894,0.10348661243915558,0.7775367498397827,0.9664469957351685,0.8854237198829651,0.9272698163986206,0.2482553869485855,0.4507658779621124,0.703071653842926,9.999999747378752e-05,head
0.9662925601005554,0.9952489733695984,0.09517280012369156,0.789128839969635,0.9742360711097717,0.9040678143501282,0.9178723692893982,0.21658755838871002,0.5147929191589355,0.5938566327095032,9.999999747378752e-05,head
0.9697868227958679,0.9960129261016846,0.08850161731243134,0.8071781992912292,0.9769322872161865,0.8966101408004761,0.9235029220581055,0.22983771562576294,0.48500001430511475,0.6621160507202148,9.999999747378752e-05,head
0.9719398617744446,0.9966353178024292,0.08205857127904892,0.8189114332199097,0.9781306385993958,0.8966101408004761,0.9216257333755493,0.22679898142814636,0.48469388484954834,0.6484641432762146,9.999999747378752e-05,head
0.9737399220466614,0.9971058368682861,0.07639019936323166,0.8268648982048035,0.9829239249229431,0.8969491720199585,0.9206835031509399,0.22740739583969116,0.48556429147720337,0.6313993334770203,9.999999747378752e-05,head
0.9754341244697571,0.9975095391273499,0.0719001442193985,0.8351090550422668,0.9862192869186401,0.9027118682861328,0.9213373064994812,0.2244887501001358,0.5081080794334412,0.6416382193565369,4.999999873689376e-05,head
0.9767753481864929,0.9977196455001831,0.06903612613677979,0.8430619835853577,0.9865188598632812,0.8942372798919678,0.9225190281867981,0.23869997262954712,0.47754135727882385,0.6894198060035706,4.999999873689376e-05,head
0.9774813055992126,0.9978765845298767,0.06652963906526566,0.8457992076873779,0.989215075969696,0.9044067859649658,0.9210758805274963,0.22452165186405182,0.5149863958358765,0.6450511813163757,4.999999873689376e-05,head
0.9788225293159485,0.9980481266975403,0.06480400264263153,0.8530170321464539,0.9910125732421875,0.8993220329284668,0.9245280027389526,0.23138341307640076,0.4950000047683716,0.6757678985595703,2.499999936844688e-05,head
0.8805590867996216,0.9172483086585999,0.4044835567474365,0.49575018882751465,0.8037747144699097,0.8027118444442749,0.8819558620452881,0.5014681816101074,0.309114933013916,0.7986348271369934,9.999999747378752e-06,fine_tuning
0.8845475316047668,0.9526199698448181,0.2882051467895508,0.5057235360145569,0.88675856590271,0.8257626891136169,0.8988029956817627,0.45302432775497437,0.3428165018558502,0.8225256204605103,9.999999747378752e-06,fine_tuning
0.9027248620986938,0.9629860520362854,0.25078725814819336,0.5532771944999695,0.9053325057029724,0.8420339226722717,0.9046199321746826,0.41538479924201965,0.36834093928337097,0.8259385824203491,9.999999747378752e-06,fine_tuning
0.9072427153587341,0.9660804867744446,0.2391699105501175,0.5665541887283325,0.9053325057029724,0.8447457551956177,0.9079332947731018,0.4042707681655884,0.37404578924179077,0.8361774682998657,4.999999873689376e-06,fine_tuning
0.9097133874893188,0.9688796997070312,0.2301563173532486,0.5740881562232971,0.9053325057029724,0.848813533782959,0.9096558690071106,0.3907674252986908,0.3799058198928833,0.8259385824203491,4.999999873689376e-06,fine_tuning
0.9144783020019531,0.9698620438575745,0.2242460995912552,0.5887832045555115,0.9089275002479553,0.8518643975257874,0.9117111563682556,0.3833583891391754,0.386435329914093,0.8361774682998657,4.999999873689376e-06,fine_tuning
0.9185020327568054,0.9715604782104492,0.21735090017318726,0.601459264755249,0.9137207865715027,0.8508474826812744,0.912966787815094,0.38077789545059204,0.3835182189941406,0.8259385824203491,2.499999936844688e-06,fine_tuning
