accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.8395311236381531,0.9123689532279968,0.37805140018463135,0.41123995184898376,0.8288882374763489,0.868351936340332,0.8657302856445312,0.3229897916316986,0.3969171345233917,0.7006802558898926,9.999999747378752e-05,head
0.9138333797454834,0.9693130254745483,0.22512900829315186,0.5870569944381714,0.9133952856063843,0.8653972148895264,0.8781782984733582,0.324072003364563,0.387159526348114,0.6768707633018494,9.999999747378752e-05,head
0.9324620962142944,0.9805903434753418,0.1814684122800827,0.6502100825309753,0.9274797439575195,0.8929743766784668,0.8812453150749207,0.264676958322525,0.45876288414001465,0.6054421663284302,9.999999747378752e-05,head
0.9436180591583252,0.9863731861114502,0.1532365083694458,0.6918004155158997,0.9430626034736633,0.880499005317688,0.8870672583580017,0.28818970918655396,0.421875,0.6428571343421936,9.999999747378752e-05,head
0.9508783221244812,0.9894441366195679,0.13592109084129333,0.721389651298523,0.9520527124404907,0.8739330172538757,0.8830806612968445,0.32092562317848206,0.40778687596321106,0.6768707633018494,9.999999747378752e-05,head
0.9560136198997498,0.991831362247467,0.12101391702890396,0.7428703904151917,0.9601438641548157,0.8992120623588562,0.8827012777328491,0.24810127913951874,0.48012232780456543,0.5340136289596558,9.999999747378752e-05,head
0.9609363675117493,0.9935557246208191,0.10909396409988403,0.7651946544647217,0.9658375978469849,0.8903480172157288,0.8822254538536072,0.2700890898704529,0.44736841320991516,0.5782312750816345,9.999999747378752e-05,head
0.9637342691421509,0.9947121739387512,0.09940750151872635,0.7772716283798218,0.971531331539154,0.8896914124488831,0.8784885406494141,0.2740596532821655,0.4429347813129425,0.5544217824935913,9.999999747378752e-05,head
0.9669570922851562,0.9955451488494873,0.09151892364025116,0.7921730875968933,0.9766257405281067,0.885423481464386,0.874287486076355,0.2882826030254364,0.4289405643939972,0.5646258592605591,9.999999747378752e-05,head
0.9698966145515442,0.9963210225105286,0.08544808626174927,0.8062053918838501,0.981120765209198,0.8873932957649231,0.8697107434272766,0.2852952480316162,0.4332424998283386,0.5408163070678711,4.999999873689376e-05,head
0.9710652828216553,0.9966527223587036,0.081356942653656,0.8121902942657471,0.9823194742202759,0.8857517838478088,0.8678326606750488,0.29046890139579773,0.42741936445236206,0.5408163070678711,4.999999873689376e-05,head
0.9731548428535461,0.9969280958175659,0.0784408450126648,0.8235884308815002,0.983518123626709,0.8860800862312317,0.8674235343933105,0.291586309671402,0.4285714328289032,0.5408163070678711,4.999999873689376e-05,head
0.9742172956466675,0.9972240328788757,0.07565198838710785,0.8285066485404968,0.98591548204422,0.8880499005317688,0.8650146722793579,0.29113537073135376,0.43526169657707214,0.5374149680137634,2.499999936844688e-05,head
0.8834466934204102,0.9383465051651001,0.3278602659702301,0.5040678977966309,0.8540605306625366,0.8617859482765198,0.883415699005127,0.3407735824584961,0.38391223549842834,0.7142857313156128,9.999999747378752e-06,fine_tuning
0.8932214379310608,0.9572610259056091,0.26629525423049927,0.5282753705978394,0.9014084339141846,0.8811556100845337,0.8934838771820068,0.305002897977829,0.431174099445343,0.7244898080825806,9.999999747378752e-06,fine_tuning
0.902500331401825,0.9638591408729553,0.2445010542869568,0.5536962151527405,0.9023074507713318,0.8788574934005737,0.8974691033363342,0.3013319969177246,0.4254473149776459,0.7278911471366882,9.999999747378752e-06,fine_tuning
0.9083793759346008,0.9689497947692871,0.22759170830249786,0.5699887871742249,0.9151932597160339,0.894615888595581,0.8961603045463562,0.27538952231407166,0.4683840870857239,0.680272102355957,4.999999873689376e-06,fine_tuning
0.9121688604354858,0.9687296152114868,0.22660981118679047,0.5816345810890198,0.914893627166748,0.8910046219825745,0.8966058492660522,0.2777479588985443,0.4570135772228241,0.6870748400688171,4.999999873689376e-06,fine_tuning
0.9171270728111267,0.9726597666740417,0.2123250961303711,0.5976876616477966,0.9139946103096008,0.8942875862121582,0.8972960710525513,0.26837241649627686,0.4671361446380615,0.6768707633018494,4.999999873689376e-06,fine_tuning
0.9202790856361389,0.9737168550491333,0.20847788453102112,0.6081242561340332,0.9151932597160339,0.8919894695281982,0.8964859247207642,0.26984184980392456,0.4592074453830719,0.6700680255889893,2.499999936844688e-06,fine_tuning
