accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.8368344902992249,0.9110040068626404,0.38396719098091125,0.403444766998291,0.8340374231338501,0.8997554779052734,0.9613775610923767,0.29789501428604126,0.5278810262680054,0.8958990573883057,9.999999747378752e-05,head
0.9081600308418274,0.9629458785057068,0.2462538182735443,0.56686931848526,0.9004224538803101,0.9070904850959778,0.9700761437416077,0.28350308537483215,0.5495145916938782,0.8927444815635681,9.999999747378752e-05,head
0.9262113571166992,0.9763845205307007,0.19881846010684967,0.6246160268783569,0.920337975025177,0.9214110970497131,0.972830593585968,0.2534429430961609,0.5954356789588928,0.9053627848625183,9.999999747378752e-05,head
0.9390548467636108,0.9830485582351685,0.17014949023723602,0.6721811294555664,0.9318044781684875,0.9343346357345581,0.9732307195663452,0.2140437662601471,0.646258533000946,0.8990536332130432,9.999999747378752e-05,head
0.945388674736023,0.9872302412986755,0.14997349679470062,0.6964763402938843,0.9423657059669495,0.9332867860794067,0.9719996452331543,0.20997633039951324,0.640625,0.9053627848625183,9.999999747378752e-05,head
0.9521446824073792,0.9902575016021729,0.13352979719638824,0.7235698103904724,0.9541339874267578,0.9294446110725403,0.9722772240638733,0.23151154816150665,0.6247288584709167,0.9085173606872559,9.999999747378752e-05,head
0.957563579082489,0.9921207427978516,0.12120954692363739,0.7471857666969299,0.9613759517669678,0.9294446110725403,0.9709824919700623,0.2293325513601303,0.6252723336219788,0.9053627848625183,9.999999747378752e-05,head
0.9604842066764832,0.9934827089309692,0.11122637242078781,0.7612687945365906,0.963186502456665,0.932937502861023,0.9711633920669556,0.2350376695394516,0.6391982436180115,0.9053627848625183,9.999999747378752e-05,head
0.9636862874031067,0.9945262670516968,0.10321119427680969,0.7754707932472229,0.9692214727401733,0.9353824853897095,0.9717946648597717,0.21819429099559784,0.6486486196517944,0.9085173606872559,4.999999873689376e-05,head
0.9653049111366272,0.9950670003890991,0.09872764348983765,0.783073902130127,0.9716354608535767,0.9343346357345581,0.9711050987243652,0.21507234871387482,0.646258533000946,0.8990536332130432,4.999999873689376e-05,head
0.9670994877815247,0.995539665222168,0.09483648091554642,0.79175865650177,0.9740495085716248,0.9392246007919312,0.9712048768997192,0.20705284178256989,0.6674473285675049,0.8990536332130432,4.999999873689376e-05,head
0.9680495262145996,0.9959127306938171,0.09086309373378754,0.7961595058441162,0.9758599996566772,0.9325882196426392,0.9707117676734924,0.22898100316524506,0.6371681690216064,0.9085173606872559,4.999999873689376e-05,head
0.9692107439041138,0.9962822794914246,0.08738341182470322,0.8011854887008667,0.9788774847984314,0.9381767511367798,0.9702824354171753,0.20258116722106934,0.6699029207229614,0.8706624507904053,4.999999873689376e-05,head
0.971075713634491,0.9964853525161743,0.08450955897569656,0.81134432554245,0.97978276014328,0.9409710168838501,0.9697849750518799,0.19913311302661896,0.6804878115653992,0.8801261782646179,4.999999873689376e-05,head
0.971779465675354,0.996751070022583,0.08151625096797943,0.8140000104904175,0.9824984669685364,0.936081051826477,0.9697504043579102,0.21514061093330383,0.65727698802948,0.8832807540893555,4.999999873689376e-05,head
0.9733980894088745,0.9969010353088379,0.07890845835208893,0.8220040202140808,0.9852142333984375,0.9339853525161743,0.9698630571365356,0.2221532166004181,0.6481481194496155,0.8832807540893555,4.999999873689376e-05,head
