accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate,phase
0.830549955368042,0.9094004034996033,0.38640865683555603,0.37236255407333374,0.838127076625824,0.8504859805107117,0.895919680595398,0.3732343018054962,0.5668933987617493,0.7800312042236328,9.999999747378752e-05,head
0.9118197560310364,0.9653311967849731,0.23982742428779602,0.5551695823669434,0.908695638179779,0.8799313902854919,0.9039698839187622,0.3029283583164215,0.6567375659942627,0.722308874130249,9.999999747378752e-05,head
0.9303556084632874,0.9765267968177795,0.1966790109872818,0.6174571514129639,0.9274247288703918,0.8959405422210693,0.9155375957489014,0.27382904291152954,0.7134052515029907,0.722308874130249,9.999999747378752e-05,head
0.9409372210502625,0.9833035469055176,0.16755898296833038,0.6585939526557922,0.9367892742156982,0.8945111632347107,0.91879802942276,0.27129966020584106,0.7048192620277405,0.7301092147827148,9.999999747378752e-05,head
0.9466239809989929,0.9871199727058411,0.14842595160007477,0.6815225481987,0.9461538195610046,0.9036592245101929,0.9147122502326965,0.2639908790588379,0.7714285850524902,0.6739469766616821,9.999999747378752e-05,head
0.9525266289710999,0.9902426600456238,0.13212278485298157,0.7068581581115723,0.9548494815826416,0.9013721942901611,0.9228401780128479,0.26006045937538147,0.7442244291305542,0.7035881280899048,9.999999747378752e-05,head
0.9577094912528992,0.9920750260353088,0.11959757655858994,0.72945636510849,0.9648829698562622,0.9039450883865356,0.9218478202819824,0.2596721053123474,0.7589133977890015,0.69734787940979,9.999999747378752e-05,head
0.9616686105728149,0.9935644268989563,0.1097865030169487,0.7501949667930603,0.9652174115180969,0.9082332849502563,0.9205266237258911,0.2617320716381073,0.7857142686843872,0.6864274740219116,9.999999747378752e-05,head
0.9649078845977783,0.9947212934494019,0.10071510076522827,0.76534104347229,0.9719063639640808,0.9090909361839294,0.9192284345626831,0.2645852863788605,0.7952467799186707,0.6786271333694458,9.999999747378752e-05,head
0.9674633145332336,0.9954281449317932,0.09362656623125076,0.7787279486656189,0.9745819568634033,0.909662663936615,0.92197585105896,0.26379910111427307,0.7855887413024902,0.69734787940979,9.999999747378752e-05,head
0.9692988991737366,0.9961829781532288,0.08770046383142471,0.787308394908905,0.9792641997337341,0.9082332849502563,0.9306751489639282,0.2529411017894745,0.7730375528335571,0.7067082524299622,4.999999873689376e-05,head
0.9716743230819702,0.9965965747833252,0.08349344879388809,0.8005456924438477,0.9812709093093872,0.9088050127029419,0.9240418672561646,0.26177433133125305,0.7959558963775635,0.6755070090293884,4.999999873689376e-05,head
0.9726461172103882,0.9968835115432739,0.08036112785339355,0.8059824109077454,0.9822742342948914,0.9085191488265991,0.9251925945281982,0.26202043890953064,0.7966728210449219,0.672386884689331,4.999999873689376e-05,head
0.9735099077224731,0.9971613883972168,0.07745854556560516,0.8102973699569702,0.9842809438705444,0.9068039059638977,0.9259434342384338,0.2617993950843811,0.7777777910232544,0.6879875063896179,4.999999873689376e-05,head
0.9745537042617798,0.9973560571670532,0.07496140152215958,0.8157676458358765,0.9862876534461975,0.9093768000602722,0.9246924519538879,0.26288777589797974,0.800000011920929,0.6739469766616821,2.499999936844688e-05,head
0.9745177030563354,0.9974641799926758,0.0737980380654335,0.815367579460144,0.9866220951080322,0.9093768000602722,0.926283597946167,0.26075127720832825,0.800000011920929,0.6739469766616821,2.499999936844688e-05,head
0.9755974411964417,0.9976163506507874,0.07204008102416992,0.8211110830307007,0.9886287450790405,0.9108061790466309,0.9276967644691467,0.25934186577796936,0.8007312417030334,0.6833073496818542,2.499999936844688e-05,head
0.9761733412742615,0.9977131485939026,0.07092918455600739,0.8249581456184387,0.9882943034172058,0.9105203151702881,0.9288039207458496,0.25714975595474243,0.7971014380455017,0.6864274740219116,1.249999968422344e-05,head
0.8937518000602722,0.9317436814308167,0.36287856101989746,0.5038137435913086,0.8394649028778076,0.8524871468544006,0.8306204676628113,0.41851505637168884,0.5975039005279541,0.5975039005279541,9.999999747378752e-06,fine_tuning
0.8887848854064941,0.952968180179596,0.2875068485736847,0.49077489972114563,0.8896321058273315,0.8642081022262573,0.8648741245269775,0.37995678186416626,0.625,0.6474258899688721,9.999999747378752e-06,fine_tuning
0.9007702469825745,0.962603747844696,0.2522931396961212,0.5225469470024109,0.9030100107192993,0.8719268441200256,0.8792664408683777,0.35632097721099854,0.6524486541748047,0.6443057656288147,9.999999747378752e-06,fine_tuning
0.9075726866722107,0.964839518070221,0.24433888494968414,0.542454719543457,0.9016722440719604,0.875643253326416,0.8840896487236023,0.34902065992355347,0.6629746556282043,0.6536661386489868,4.999999873689376e-06,fine_tuning
0.9085444808006287,0.9664813280105591,0.23857958614826202,0.5452529788017273,0.9046822786331177,0.8776443600654602,0.8897330164909363,0.34209543466567993,0.6693163514137268,0.6567862629890442,4.999999873689376e-06,fine_tuning
0.9131514430046082,0.9688016176223755,0.2289576232433319,0.5592038035392761,0.9113712310791016,0.8827901482582092,0.8962662220001221,0.33123552799224854,0.6830427646636963,0.672386884689331,4.999999873689376e-06,fine_tuning
0.9142671823501587,0.9686607122421265,0.23066872358322144,0.5633597373962402,0.9040133953094482,0.880789041519165,0.8965215086936951,0.3338974714279175,0.6755486130714417,0.672386884689331,2.499999936844688e-06,fine_tuning
